payment_id,payment_type,payment_amount,payment_date
8405,cash,2500,2018-07-04
8406,cash,300,2019-03-07
8407,cash,1000,2015-05-23
8408,cash,1100,2016-08-31
8409,cash,700,2017-11-21
8410,cash,900,2014-12-26
8411,cash,500,2016-02-07
8412,cash,600,2019-10-02
8413,cash,1700,2015-04-13
8414,cash,2200,2018-09-26
8415,cash,300,2019-12-15
8416,cash,1800,2018-11-08
8417,cash,1300,2019-11-23
8418,cash,2100,2014-09-16
8419,cash,2000,2019-07-28
8420,cash,1600,2018-02-11
8421,cash,900,2016-09-21
8422,cash,2100,2015-10-29
8423,cash,2000,2017-09-13
8424,cash,2000,2013-02-23
8425,cash,1400,2019-11-15
8426,cash,1600,2014-03-31
8427,cash,2100,2019-08-26
8428,cash,1500,2016-11-04
8429,cash,1600,2019-06-16
8430,cash,1300,2016-09-23
8431,cash,1100,2016-04-01
8432,cash,800,2017-04-21
8433,cash,1000,2018-09-16
8434,cash,1800,2018-04-22
8435,cash,600,2019-05-01
8436,cash,1600,2019-09-26
8437,cash,700,2019-10-11
8438,cash,1300,2019-04-30
8439,cash,1200,2019-03-05
8440,cash,2400,2018-10-04
8441,cash,1600,2011-08-01
8442,cash,2000,2018-11-29
8443,cash,300,2017-02-24
8444,cash,2500,2016-08-23
8445,cash,2400,2018-11-09
8446,cash,1500,2015-12-02
8447,cash,2100,2017-02-10
8448,cash,600,2018-03-31
8449,cash,1100,2016-10-06
8450,cash,2500,2019-09-19
8451,cash,1600,2019-10-27
8452,cash,1100,2019-12-01
8453,cash,2300,2019-11-19
8454,cash,900,2019-05-18
8455,cash,1900,2018-10-29
8456,cash,1900,2019-08-06
8457,cash,2000,2018-03-07
8458,cash,1700,2017-10-06
8459,cash,2400,2019-01-24
8460,cash,1000,2017-09-14
8461,cash,2200,2012-12-02
8462,cash,2500,2017-04-28
8463,cash,300,2017-12-03
8464,cash,600,2016-01-16
8465,cash,1300,2019-11-16
8466,cash,2400,2013-04-02
8467,cash,1800,2019-08-23
8468,cash,800,2019-12-10
8469,cash,1200,2015-05-16
8470,cash,1500,2016-12-20
8471,cash,800,2010-07-13
8472,cash,1700,2016-09-15
8473,cash,500,2019-11-01
8474,cash,2300,2019-11-24
8475,cash,2200,2019-06-17
8476,cash,800,2019-06-13
8477,cash,1700,2016-04-25
8478,cash,2400,2018-06-13
8479,cash,2000,2018-05-07
8480,cash,1300,2019-08-04
8481,cash,2300,2018-09-30
8482,cash,1900,2018-03-31
8483,cash,900,2018-05-28
8484,cash,700,2017-05-06
8485,cash,2400,2014-07-27
8486,cash,1700,2016-01-29
8487,cash,1400,2018-03-16
8488,cash,800,2018-04-04
8489,cash,1800,2014-10-30
8490,cash,300,2013-03-07
8491,cash,600,2019-09-22
8492,cash,1600,2019-09-13
8493,cash,1300,2012-08-20
8494,cash,1700,2017-09-02
8495,cash,2400,2017-10-09
8496,cash,1200,2019-04-01
8497,cash,400,2014-09-15
8498,cash,1600,2012-06-13
8499,cash,1500,2017-01-16
8500,cash,400,2017-10-03
8501,cash,1900,2013-07-26
8502,cash,2500,2019-03-11
8503,cash,1400,2019-08-13
8504,cash,600,2017-03-16
8505,cash,1000,2018-10-24
8506,cash,900,2019-05-15
8507,cash,1000,2016-06-04
8508,cash,1900,2017-02-11
8509,cash,2500,2015-04-12
8510,cash,2400,2018-12-14
8511,cash,1600,2014-11-03
8512,cash,2300,2018-06-14
8513,cash,2300,2019-05-25
8514,cash,1000,2019-10-25
8515,cash,1400,2017-07-03
8516,cash,1600,2017-07-07
8517,cash,2300,2018-01-29
8518,cash,400,2018-08-15
8519,cash,1900,2017-08-27
8520,cash,900,2019-06-10
8521,cash,400,2018-07-18
8522,cash,900,2019-04-29
8523,cash,1600,2019-12-20
8524,cash,700,2013-11-15
8525,cash,400,2012-02-27
8526,cash,300,2017-12-14
8527,cash,2500,2014-09-01
8528,cash,1300,2016-01-27
8529,cash,1600,2018-01-14
8530,cash,1700,2011-09-03
8531,cash,2500,2017-09-30
8532,cash,2500,2019-07-19
8533,cash,400,2018-06-13
8534,cash,1600,2019-06-19
8535,cash,2500,2018-06-28
8536,cash,2300,2018-10-01
8537,cash,400,2019-11-01
8538,cash,2400,2019-03-02
8539,cash,700,2019-11-15
8540,cash,1400,2016-04-16
8541,cash,900,2016-02-08
8542,cash,900,2015-10-29
8543,cash,2500,2019-04-18
8544,cash,700,2015-11-25
8545,cash,1300,2017-11-10
8546,cash,1300,2017-07-23
8547,cash,2000,2013-04-30
8548,cash,800,2019-03-11
8549,cash,2500,2019-01-31
8550,cash,2100,2019-07-06
8551,cash,600,2012-12-24
8552,cash,700,2017-12-24
8553,cash,1600,2016-01-21
8554,cash,2100,2014-01-01
8555,cash,1900,2019-10-28
8556,cash,1200,2017-10-01
8557,cash,1100,2017-03-15
8558,cash,1200,2019-01-01
8559,cash,1400,2016-06-02
8560,cash,1500,2017-02-22
8561,cash,300,2013-03-17
8562,cash,2400,2019-06-25
8563,cash,900,2019-01-05
8564,cash,1400,2015-12-22
8565,cash,1600,2019-03-03
8566,cash,600,2013-10-14
8567,cash,2100,2015-12-27
8568,cash,1600,2019-04-01
8569,cash,2200,2018-01-13
8570,cash,1900,2018-12-19
8571,cash,300,2019-10-27
8572,cash,2000,2018-09-04
8573,cash,900,2019-02-08
8574,cash,2200,2018-02-21
8575,cash,2300,2016-07-07
8576,cash,2400,2019-10-30
8577,cash,600,2019-08-10
8578,cash,1600,2019-10-06
8579,cash,2000,2012-07-07
8580,cash,1500,2017-09-03
8581,cash,2200,2019-05-10
8582,cash,2400,2015-12-22
8583,cash,700,2013-02-08
8584,cash,2400,2019-08-26
8585,cash,1700,2015-01-25
8586,cash,2200,2016-07-22
8587,cash,500,2016-02-09
8588,cash,1300,2016-06-09
8589,cash,1800,2019-03-14
8590,cash,1200,2017-10-23
8591,cash,700,2014-12-24
8592,cash,2000,2017-06-24
8593,cash,2300,2019-08-17
8594,cash,2100,2019-03-10
8595,cash,1800,2018-06-10
8596,cash,300,2016-07-23
8597,cash,800,2017-02-02
8598,cash,400,2015-09-17
8599,cash,1100,2018-04-13
8600,cash,1300,2013-02-14
8601,cash,400,2019-11-30
8602,cash,1100,2018-03-11
8603,cash,1000,2018-07-23
8604,cash,1200,2017-07-09
8605,cash,1300,2017-04-21
8606,cash,400,2017-03-29
8607,cash,1500,2018-05-22
8608,cash,2100,2017-01-14
8609,cash,1900,2017-08-17
8610,cash,900,2018-07-17
8611,cash,300,2018-11-21
8612,cash,2400,2019-10-25
8613,cash,1900,2016-07-12
8614,cash,1800,2014-09-06
8615,cash,1600,2016-06-24
8616,cash,2200,2019-10-10
8617,cash,400,2015-10-24
8618,cash,1900,2015-11-24
8619,cash,1000,2014-09-09
8620,cash,1200,2019-03-11
8621,cash,1500,2015-09-26
8622,cash,2300,2015-08-11
8623,cash,1500,2016-03-22
8624,cash,1300,2019-10-30
8625,cash,2400,2019-11-25
8626,cash,1200,2013-02-28
8627,cash,1900,2018-11-17
8628,cash,1600,2014-06-19
8629,cash,1900,2019-01-22
8630,cash,1500,2018-11-14
8631,cash,2300,2019-08-02
8632,cash,500,2019-01-27
8633,cash,2400,2019-12-26
8634,cash,900,2015-01-17
8635,cash,1300,2019-07-09
8636,cash,1300,2018-05-16
8637,cash,1500,2017-11-20
8638,cash,500,2019-01-06
8639,cash,1000,2012-11-21
8640,cash,1900,2018-11-21
8641,cash,700,2019-07-01
8642,cash,800,2015-02-05
8643,cash,500,2017-07-21
8644,cash,2200,2017-12-22
8645,cash,1600,2014-07-15
8646,cash,1700,2019-07-01
8647,cash,1600,2014-11-21
8648,cash,1100,2019-06-28
8649,cash,1500,2015-05-02
8650,cash,1200,2019-12-20
8651,cash,2300,2019-08-18
8652,cash,1600,2017-06-04
8653,cash,1300,2015-05-13
8654,cash,1300,2018-07-25
8655,cash,2500,2019-01-16
8656,cash,2000,2018-05-08
8657,cash,1200,2018-05-07
8658,cash,2100,2014-04-21
8659,cash,700,2019-10-25
8660,cash,900,2015-12-02
8661,cash,1500,2017-09-08
8662,cash,900,2016-10-04
8663,cash,2000,2013-05-13
8664,cash,2200,2019-11-15
8665,cash,1500,2018-09-24
8666,cash,800,2018-03-02
8667,cash,1900,2019-09-19
8668,cash,2400,2019-06-05
8669,cash,1400,2018-09-19
8670,cash,1900,2018-03-10
8671,cash,900,2012-04-13
8672,cash,500,2015-08-09
8673,cash,1800,2016-09-21
8674,cash,1500,2019-04-19
8675,cash,1200,2017-12-25
8676,cash,1400,2014-05-30
8677,cash,1600,2019-05-03
8678,cash,600,2016-10-19
8679,cash,1200,2017-11-08
8680,cash,1300,2018-08-14
8681,cash,1700,2019-10-08
8682,cash,1900,2016-08-18
8683,cash,400,2018-06-07
8684,cash,500,2018-04-29
8685,cash,2100,2019-09-17
8686,cash,900,2017-08-20
8687,cash,2000,2019-12-02
8688,cash,600,2019-01-26
8689,cash,2300,2018-12-12
8690,cash,1100,2018-11-06
8691,cash,1700,2018-11-10
8692,cash,300,2016-09-10
8693,cash,600,2014-11-26
8694,cash,1600,2014-06-14
8695,cash,1100,2016-12-25
8696,cash,1600,2019-06-08
8697,cash,1900,2018-09-01
8698,cash,1300,2019-11-24
8699,cash,1100,2017-07-23
8700,cash,600,2019-06-03
8701,cash,2500,2019-08-17
8702,cash,2300,2018-04-17
8703,cash,2500,2014-03-10
8704,cash,1300,2019-06-04
8705,cash,400,2018-10-12
8706,cash,1600,2018-12-14
8707,cash,1400,2019-03-05
8708,cash,1100,2013-11-10
8709,cash,2500,2016-10-29
8710,cash,500,2016-01-24
8711,cash,600,2019-11-21
8712,cash,1500,2019-11-19
8713,cash,600,2017-05-01
8714,cash,500,2018-12-23
8715,cash,700,2019-08-18
8716,cash,700,2017-05-18
8717,cash,2300,2019-04-04
8718,cash,1100,2016-07-04
8719,cash,300,2019-08-23
8720,cash,1300,2012-11-13
8721,cash,1700,2019-12-23
8722,cash,500,2019-12-29
8723,cash,300,2019-02-09
8724,cash,1400,2017-01-02
8725,cash,2100,2018-01-16
8726,cash,1100,2015-07-08
8727,cash,1000,2017-10-26
8728,cash,900,2019-10-20
8729,cash,1700,2016-06-17
8730,cash,1400,2019-07-28
8731,cash,2200,2011-05-01
8732,cash,2200,2010-10-31
8733,cash,2200,2019-08-08
8734,cash,1700,2019-10-30
8735,cash,2300,2015-06-05
8736,cash,2000,2018-08-10
8737,cash,1300,2016-10-29
8738,cash,1000,2018-04-14
8739,cash,600,2012-12-06
8740,cash,400,2019-07-11
8741,cash,1800,2019-07-24
8742,cash,1300,2019-08-26
8743,cash,1000,2016-12-01
8744,cash,600,2019-07-25
8745,cash,1400,2018-07-08
8746,cash,1300,2018-07-06
8747,cash,500,2018-01-13
8748,cash,800,2019-01-03
8749,cash,2400,2019-08-26
8750,cash,300,2018-01-14
8751,cash,1500,2018-06-09
8752,cash,900,2018-03-06
8753,cash,400,2018-05-04
8754,cash,300,2016-01-26
8755,cash,300,2012-03-03
8756,cash,1400,2019-05-22
8757,cash,2300,2018-11-16
8758,cash,500,2019-04-12
8759,cash,1600,2019-10-11
8760,cash,700,2013-06-22
8761,cash,1700,2018-08-18
8762,cash,1400,2019-12-13
8763,cash,800,2019-03-24
8764,cash,1400,2019-10-09
8765,cash,700,2012-03-01
8766,cash,2400,2019-05-13
8767,cash,2400,2016-02-10
8768,cash,500,2018-11-12
8769,cash,1700,2015-04-04
8770,cash,1200,2019-11-26
8771,cash,1100,2019-10-12
8772,cash,2100,2016-04-16
8773,cash,1100,2016-04-04
8774,cash,900,2019-07-03
8775,cash,400,2015-11-25
8776,cash,1000,2018-06-10
8777,cash,300,2019-11-15
8778,cash,2100,2019-05-30
8779,cash,700,2018-05-18
8780,cash,900,2019-02-12
8781,cash,1400,2012-03-02
8782,cash,2300,2012-08-26
8783,cash,1300,2018-09-20
8784,cash,2500,2019-10-18
8785,cash,400,2018-06-21
8786,cash,1600,2019-12-15
8787,cash,1200,2017-03-13
8788,cash,2000,2015-09-22
8789,cash,600,2017-10-27
8790,cash,2200,2012-10-18
8791,cash,700,2019-08-02
8792,cash,1800,2014-12-13
8793,cash,400,2018-03-16
8794,cash,500,2015-08-26
8795,cash,800,2014-08-06
8796,cash,1200,2019-07-11
8797,cash,1200,2014-10-28
8798,cash,2200,2016-09-14
8799,cash,1300,2017-08-16
8800,cash,2200,2018-10-04
8801,cash,800,2018-02-19
8802,cash,1200,2015-03-18
8803,cash,1200,2019-12-19
8804,cash,600,2016-11-08
8805,cash,1500,2016-09-24
8806,cash,300,2019-05-14
8807,cash,300,2018-08-16
8808,cash,1300,2019-01-27
8809,cash,2100,2019-09-28
8810,cash,900,2019-06-17
8811,cash,2000,2016-06-19
8812,cash,600,2019-11-28
8813,cash,800,2019-05-09
8814,cash,300,2013-07-10
8815,cash,400,2016-12-12
8816,cash,1300,2016-09-20
8817,cash,2400,2016-11-20
8818,cash,400,2019-07-19
8819,cash,2400,2019-10-20
8820,cash,500,2013-03-09
8821,cash,600,2015-01-29
8822,cash,1100,2014-07-18
8823,cash,800,2018-04-29
8824,cash,1500,2019-09-15
8825,cash,1100,2019-03-07
8826,cash,400,2014-02-20
8827,cash,700,2014-07-17
8828,cash,2500,2015-01-27
8829,cash,2300,2017-08-22
8830,cash,600,2019-05-16
8831,cash,500,2018-07-11
8832,cash,1700,2019-07-15
8833,cash,2300,2019-04-08
8834,cash,1000,2018-08-15
8835,cash,1200,2017-02-22
8836,cash,2500,2018-04-08
8837,cash,2300,2019-11-18
8838,cash,1400,2018-12-07
8839,cash,1100,2016-02-04
8840,cash,1100,2012-05-25
8841,cash,1500,2012-12-03
8842,cash,2200,2017-11-03
8843,cash,500,2016-04-03
8844,cash,1100,2019-11-26
8845,cash,1500,2018-10-20
8846,cash,2100,2018-01-06
8847,cash,700,2016-12-01
8848,cash,2200,2019-06-29
8849,cash,500,2018-11-28
8850,cash,2200,2015-05-24
8851,cash,1500,2015-05-23
8852,cash,1600,2014-04-18
8853,cash,500,2019-08-21
8854,cash,700,2017-04-05
8855,cash,300,2019-08-24
8856,cash,1100,2019-04-28
8857,cash,1700,2016-07-26
8858,cash,1400,2017-07-24
8859,cash,600,2019-11-24
8860,cash,2500,2019-10-27
8861,cash,1700,2014-02-07
8862,cash,800,2019-02-17
8863,cash,1500,2019-09-03
8864,cash,2000,2014-07-01
8865,cash,1900,2019-12-22
8866,cash,600,2018-08-07
8867,cash,1900,2012-04-06
8868,cash,1100,2019-12-29
8869,cash,400,2015-12-07
8870,cash,2400,2016-01-17
8871,cash,2400,2019-08-18
8872,cash,1000,2019-02-18
8873,cash,1700,2018-05-26
8874,cash,1200,2019-10-28
8875,cash,1300,2016-09-12
8876,cash,1700,2019-12-11
8877,cash,300,2011-03-14
8878,cash,600,2019-11-21
8879,cash,800,2016-12-31
8880,cash,1500,2019-07-19
8881,cash,1500,2013-09-17
8882,cash,1200,2013-01-16
8883,cash,1300,2015-01-29
8884,cash,800,2014-05-21
8885,cash,700,2019-04-11
8886,cash,1300,2018-05-30
8887,cash,2000,2018-04-12
8888,cash,800,2017-02-11
8889,cash,2500,2016-10-30
8890,cash,500,2019-10-21
8891,cash,2000,2018-04-14
8892,cash,800,2019-02-10
8893,cash,1500,2019-08-11
8894,cash,2000,2019-02-10
8895,cash,1400,2019-11-11
8896,cash,2100,2019-08-01
8897,cash,1200,2018-09-29
8898,cash,1400,2019-08-14
8899,cash,2400,2018-09-05
8900,cash,900,2015-03-25
8901,cash,1400,2019-02-09
8902,cash,1300,2019-12-26
8903,cash,1500,2019-09-03
8904,cash,1500,2018-04-20
8905,cash,1100,2014-07-02
8906,cash,1500,2018-01-08
8907,cash,1400,2016-04-05
8908,cash,1900,2014-03-23
8909,cash,1600,2019-01-01
8910,cash,2500,2015-01-15
8911,cash,1800,2019-09-02
8912,cash,1900,2012-04-17
8913,cash,2200,2018-12-26
8914,cash,1100,2018-03-10
8915,cash,2300,2011-06-13
8916,cash,1400,2014-08-13
8917,cash,1700,2016-04-19
8918,cash,1500,2018-10-15
8919,cash,800,2017-03-10
8920,cash,2000,2019-04-01
8921,cash,1000,2018-06-23
8922,cash,1000,2017-10-18
8923,cash,1000,2018-11-09
8924,cash,1000,2016-03-26
8925,cash,300,2018-08-17
8926,cash,2100,2019-07-20
8927,cash,300,2019-12-29
8928,cash,2100,2018-05-05
8929,cash,1800,2019-12-21
8930,cash,700,2013-07-11
8931,cash,1300,2018-05-26
8932,cash,1800,2019-12-04
8933,cash,1800,2019-06-12
8934,cash,1300,2014-08-18
8935,cash,800,2015-01-31
8936,cash,600,2018-10-25
8937,cash,2200,2017-01-02
8938,cash,1900,2013-09-05
8939,cash,400,2014-07-09
8940,cash,1300,2019-06-22
8941,cash,2500,2016-11-30
8942,cash,1300,2016-12-14
8943,cash,700,2015-08-15
8944,cash,800,2016-01-08
8945,cash,2000,2018-07-07
8946,cash,2100,2018-01-06
8947,cash,600,2011-04-16
8948,cash,1400,2014-09-22
8949,cash,500,2014-12-29
8950,cash,1500,2013-12-15
8951,cash,2000,2018-07-14
8952,cash,300,2019-12-08
8953,cash,1800,2019-02-15
8954,cash,500,2019-05-19
8955,cash,800,2018-12-28
8956,cash,1000,2019-11-16
8957,cash,700,2019-12-22
8958,cash,1000,2017-05-17
8959,cash,400,2018-06-08
8960,cash,2200,2012-03-08
8961,cash,500,2019-12-20
8962,cash,1100,2019-04-14
8963,cash,1600,2011-06-18
8964,cash,2200,2018-11-07
8965,cash,300,2019-06-15
8966,cash,400,2011-07-23
8967,cash,2500,2013-03-11
8968,cash,1800,2017-09-30
8969,cash,1700,2019-10-03
8970,cash,600,2019-04-21
8971,cash,2100,2018-10-25
8972,cash,500,2019-11-05
8973,cash,900,2013-09-24
8974,cash,1700,2018-12-19
8975,cash,300,2019-01-25
8976,cash,1700,2014-11-16
8977,cash,1700,2014-06-01
8978,cash,2000,2019-12-30
8979,cash,500,2019-08-03
8980,cash,1900,2018-06-18
8981,cash,1300,2019-10-11
8982,cash,400,2018-02-20
8983,cash,1500,2019-01-09
8984,cash,1900,2015-10-19
8985,cash,1900,2019-06-24
8986,cash,2000,2018-03-04
8987,cash,2500,2016-07-01
8988,cash,1800,2019-08-09
8989,cash,1300,2016-04-06
8990,cash,700,2015-11-10
8991,cash,600,2016-03-28
8992,cash,2400,2019-04-14
8993,cash,1900,2016-11-27
8994,cash,1100,2013-04-12
8995,cash,500,2019-04-27
8996,cash,1200,2016-12-28
8997,cash,2000,2018-10-07
8998,cash,1300,2017-06-03
8999,cash,2400,2019-02-10
9000,cash,1700,2018-05-02
9001,cash,1000,2019-06-28
9002,cash,1600,2013-09-29
9003,cash,1400,2018-11-03
9004,cash,2500,2017-08-03
9005,cash,1700,2017-06-24
9006,cash,1600,2019-11-25
9007,cash,1300,2019-07-21
9008,cash,1000,2018-03-30
9009,cash,2400,2019-12-18
9010,cash,500,2017-09-18
9011,cash,2100,2018-04-21
9012,cash,800,2015-02-15
9013,cash,2000,2018-08-19
9014,cash,400,2015-03-19
9015,cash,2400,2019-10-17
9016,cash,2400,2013-06-12
9017,cash,2100,2019-08-25
9018,cash,1900,2019-08-29
9019,cash,2000,2018-12-27
9020,cash,300,2016-10-09
9021,cash,1600,2019-07-29
9022,cash,1700,2017-03-04
9023,cash,2300,2016-07-17
9024,cash,1600,2019-10-26
9025,cash,2100,2017-07-29
9026,cash,1300,2014-05-11
9027,cash,2400,2014-10-24
9028,cash,600,2017-02-08
9029,cash,900,2017-12-15
9030,cash,300,2018-04-11
9031,cash,1700,2019-12-15
9032,cash,2200,2013-11-29
9033,cash,500,2018-11-20
9034,cash,2300,2017-10-28
9035,cash,1100,2018-05-16
9036,cash,2400,2014-12-04
9037,cash,800,2013-08-02
9038,cash,2200,2011-07-20
9039,cash,1400,2017-08-12
9040,cash,1500,2017-10-16
9041,cash,1800,2014-01-05
9042,cash,2400,2019-02-06
9043,cash,1100,2010-06-07
9044,cash,1700,2014-11-17
9045,cash,1300,2017-08-28
9046,cash,2000,2018-07-29
9047,cash,2500,2019-11-08
9048,cash,600,2019-11-07
9049,cash,1500,2019-03-25
9050,cash,1300,2012-03-13
9051,cash,700,2019-05-06
9052,cash,1500,2019-04-01
9053,cash,1700,2018-11-20
9054,cash,1000,2016-08-04
9055,cash,500,2019-06-15
9056,cash,2400,2019-02-22
9057,cash,2400,2015-10-07
9058,cash,2400,2018-12-03
9059,cash,800,2019-12-03
9060,cash,1400,2014-06-29
9061,cash,1000,2016-10-24
9062,cash,1600,2017-08-09
9063,cash,1000,2019-12-12
9064,cash,1700,2018-12-08
9065,cash,400,2014-03-12
9066,cash,600,2018-03-05
9067,cash,800,2015-07-20
9068,cash,1300,2015-06-04
9069,cash,1000,2014-05-25
9070,cash,2200,2018-12-18
9071,cash,900,2016-11-26
9072,cash,800,2017-12-07
9073,cash,2100,2019-08-06
9074,cash,2500,2019-12-10
9075,cash,2000,2019-10-06
9076,cash,1700,2014-08-08
9077,cash,900,2018-11-07
9078,cash,1400,2019-10-24
9079,cash,2400,2019-07-18
9080,cash,1300,2015-10-09
9081,cash,1400,2019-01-05
9082,cash,1500,2018-06-03
9083,cash,1800,2014-09-03
9084,cash,2400,2019-12-14
9085,cash,1300,2013-12-04
9086,cash,1300,2016-06-01
9087,cash,2200,2011-11-18
9088,cash,2200,2018-07-20
9089,cash,2200,2018-10-05
9090,cash,1200,2017-05-29
9091,cash,1900,2019-11-28
9092,cash,1600,2017-11-04
9093,cash,400,2017-10-28
9094,cash,700,2017-04-08
9095,cash,2200,2019-11-24
9096,cash,600,2019-12-21
9097,cash,1600,2016-08-28
9098,cash,1600,2016-02-19
9099,cash,1900,2012-05-04
9100,cash,2300,2014-08-17
9101,cash,2200,2016-02-09
9102,cash,1400,2010-08-22
9103,cash,2000,2019-01-24
9104,cash,1600,2019-05-07
9105,cash,2300,2013-10-17
9106,cash,1700,2018-05-31
9107,cash,2300,2010-08-12
9108,cash,800,2019-04-27
9109,cash,1700,2018-12-25
9110,cash,2000,2016-10-11
9111,cash,1800,2017-08-24
9112,cash,2300,2014-08-23
9113,cash,500,2018-12-15
9114,cash,1800,2016-01-09
9115,cash,1700,2018-12-25
9116,cash,500,2017-05-27
9117,cash,900,2019-04-15
9118,cash,800,2019-03-27
9119,cash,600,2013-05-27
9120,cash,500,2019-11-09
9121,cash,1100,2011-06-09
9122,cash,500,2015-03-25
9123,cash,1400,2014-11-19
9124,cash,1400,2017-01-10
9125,cash,2500,2019-08-24
9126,cash,500,2015-07-19
9127,cash,2000,2018-12-06
9128,cash,500,2011-12-02
9129,cash,600,2016-12-22
9130,cash,500,2016-05-24
9131,cash,1600,2018-04-27
9132,cash,300,2018-03-20
9133,cash,1300,2015-11-14
9134,cash,900,2019-02-22
9135,cash,2500,2017-01-15
9136,cash,2100,2019-12-05
9137,cash,2500,2015-07-24
9138,cash,1500,2016-07-10
9139,cash,300,2019-11-03
9140,cash,700,2018-12-30
9141,cash,1900,2013-04-11
9142,cash,600,2018-02-07
9143,cash,1400,2019-09-12
9144,cash,1600,2013-11-22
9145,cash,300,2019-07-07
9146,cash,2000,2019-03-23
9147,cash,700,2015-07-27
9148,cash,400,2016-06-30
9149,cash,1000,2018-11-10
9150,cash,2100,2018-11-14
9151,cash,1400,2018-12-31
9152,cash,2300,2019-12-28
9153,cash,1300,2011-12-19
9154,cash,2200,2016-06-16
9155,cash,1800,2019-11-12
9156,cash,300,2017-07-25
9157,cash,2100,2014-09-09
9158,cash,1300,2017-08-26
9159,cash,1200,2017-05-26
9160,cash,1100,2019-03-03
9161,cash,600,2016-12-10
9162,cash,1100,2015-02-04
9163,cash,2000,2019-02-23
9164,cash,2000,2016-08-13
9165,cash,1600,2017-11-15
9166,cash,2200,2019-03-31
9167,cash,800,2019-12-19
9168,cash,1000,2016-03-05
9169,cash,1900,2019-08-18
9170,cash,500,2019-12-10
9171,cash,1700,2019-10-02
9172,cash,2000,2017-02-25
9173,cash,1300,2019-09-16
9174,cash,900,2015-02-15
9175,cash,800,2018-10-31
9176,cash,2500,2017-09-21
9177,cash,2000,2017-08-06
9178,cash,1400,2019-08-18
9179,cash,300,2016-10-04
9180,cash,2100,2014-11-20
9181,cash,1000,2018-06-07
9182,cash,700,2016-08-03
9183,cash,1700,2017-11-25
9184,cash,2400,2018-08-14
9185,cash,600,2019-04-01
9186,cash,600,2015-02-07
9187,cash,1000,2017-04-01
9188,cash,1100,2019-12-15
9189,cash,2500,2018-03-14
9190,cash,300,2019-10-27
9191,cash,1300,2019-07-11
9192,cash,900,2019-12-28
9193,cash,700,2014-11-22
9194,cash,500,2017-04-26
9195,cash,400,2019-08-13
9196,cash,1700,2019-09-11
9197,cash,400,2011-11-02
9198,cash,1400,2013-06-25
9199,cash,1100,2019-04-25
9200,cash,2200,2016-10-29
9201,cash,500,2019-01-01
9202,cash,2400,2014-10-19
9203,cash,2200,2019-03-27
9204,cash,1800,2014-05-29
9205,cash,1500,2016-09-03
9206,cash,800,2019-09-19
9207,cash,2400,2016-12-03
9208,cash,1100,2011-07-11
9209,cash,400,2014-11-03
9210,cash,1300,2019-11-06
9211,cash,700,2017-10-18
9212,cash,1100,2019-03-08
9213,cash,2100,2019-12-15
9214,cash,2200,2019-06-21
9215,cash,500,2016-06-16
9216,cash,1500,2019-06-13
9217,cash,2000,2016-03-11
9218,cash,2300,2019-10-19
9219,cash,1200,2016-03-15
9220,cash,2200,2019-07-01
9221,cash,2000,2019-02-14
9222,cash,300,2016-01-17
9223,cash,2000,2018-08-28
9224,cash,1600,2012-07-15
9225,cash,300,2018-09-09
9226,cash,1100,2015-04-12
9227,cash,1500,2019-12-25
9228,cash,2200,2016-10-09
9229,cash,1400,2019-12-20
9230,cash,2000,2019-09-08
9231,cash,1700,2019-01-20
9232,cash,1300,2018-02-04
9233,cash,2400,2019-11-23
9234,cash,900,2019-06-20
9235,cash,700,2013-12-10
9236,cash,1900,2017-02-28
9237,cash,1300,2018-12-30
9238,cash,2500,2012-09-16
9239,cash,2100,2019-01-17
9240,cash,1700,2016-05-13
9241,cash,1900,2019-12-14
9242,cash,1300,2019-12-17
9243,cash,1100,2017-10-20
9244,cash,1400,2016-01-13
9245,cash,1400,2016-10-30
9246,cash,300,2018-05-30
9247,cash,1900,2016-04-21
9248,cash,1800,2019-03-11
9249,cash,300,2019-08-09
9250,cash,2400,2017-12-20
9251,cash,1700,2016-09-10
9252,cash,1800,2019-11-09
9253,cash,2100,2015-09-20
9254,cash,2300,2017-02-05
9255,cash,1000,2015-03-29
9256,cash,600,2015-01-04
9257,cash,1200,2014-06-28
9258,cash,2300,2018-11-03
9259,cash,1800,2017-04-15
9260,cash,2200,2019-10-28
9261,cash,800,2017-07-30
9262,cash,1700,2016-09-09
9263,cash,2000,2018-09-04
9264,cash,2500,2016-08-18
9265,cash,2300,2018-05-05
