payment_id,payment_type,payment_amount,payment_date,payment_due
9054,cash,1900,2019-12-09,2020-01-08
9055,cash,2500,2014-01-16,2014-02-15
9056,cash,1700,2019-05-28,2019-06-27
9057,cash,600,2016-10-23,2016-11-22
9058,cash,2200,2018-11-13,2018-12-13
9059,cash,1000,2019-03-18,2019-04-17
9060,cash,1700,2014-05-10,2014-06-09
9061,cash,2300,2014-12-15,2015-01-14
9062,cash,900,2018-10-13,2018-11-12
9063,cash,2000,2019-05-13,2019-06-12
9064,cash,400,2013-02-22,2013-03-24
9065,cash,800,2018-07-24,2018-08-23
9066,cash,1900,2019-12-02,2020-01-01
9067,cash,1800,2017-05-10,2017-06-09
9068,cash,400,2017-12-25,2018-01-24
9069,cash,400,2011-06-15,2011-07-15
9070,cash,1600,2019-10-20,2019-11-19
9071,cash,1300,2019-03-20,2019-04-19
9072,cash,2000,2017-10-13,2017-11-12
9073,cash,2500,2018-03-04,2018-04-03
9074,cash,1800,2016-12-19,2017-01-18
9075,cash,900,2014-03-23,2014-04-22
9076,cash,1100,2018-11-29,2018-12-29
9077,cash,1000,2012-07-19,2012-08-18
9078,cash,2500,2019-12-16,2020-01-15
9079,cash,1100,2019-09-04,2019-10-04
9080,cash,1200,2017-07-26,2017-08-25
9081,cash,2300,2019-05-21,2019-06-20
9082,cash,2200,2018-05-22,2018-06-21
9083,cash,2500,2019-11-22,2019-12-22
9084,cash,400,2017-02-25,2017-03-27
9085,cash,2100,2014-07-21,2014-08-20
9086,cash,300,2016-10-18,2016-11-17
9087,cash,1500,2016-12-16,2017-01-15
9088,cash,300,2015-06-25,2015-07-25
9089,cash,1200,2019-01-02,2019-02-01
9090,cash,600,2019-11-26,2019-12-26
9091,cash,2000,2019-01-03,2019-02-02
9092,cash,1300,2019-03-30,2019-04-29
9093,cash,2400,2017-08-20,2017-09-19
9094,cash,2400,2019-10-12,2019-11-11
9095,cash,1600,2019-06-25,2019-07-25
9096,cash,1300,2017-09-04,2017-10-04
9097,cash,1400,2014-09-09,2014-10-09
9098,cash,1500,2017-08-09,2017-09-08
9099,cash,1200,2019-03-19,2019-04-18
9100,cash,500,2017-12-09,2018-01-08
9101,cash,400,2018-06-03,2018-07-03
9102,cash,2200,2018-12-30,2019-01-29
9103,cash,2000,2015-08-23,2015-09-22
9104,cash,2200,2017-04-09,2017-05-09
9105,cash,2100,2018-05-04,2018-06-03
9106,cash,500,2018-01-13,2018-02-12
9107,cash,900,2019-11-21,2019-12-21
9108,cash,300,2014-08-07,2014-09-06
9109,cash,700,2016-05-08,2016-06-07
9110,cash,2100,2017-10-31,2017-11-30
9111,cash,1100,2018-04-21,2018-05-21
9112,cash,1400,2018-12-20,2019-01-19
9113,cash,1800,2017-01-14,2017-02-13
9114,cash,1500,2019-10-29,2019-11-28
9115,cash,1100,2017-12-10,2018-01-09
9116,cash,400,2019-11-26,2019-12-26
9117,cash,2400,2019-02-12,2019-03-14
9118,cash,2400,2012-05-31,2012-06-30
9119,cash,500,2017-11-06,2017-12-06
9120,cash,1700,2012-07-14,2012-08-13
9121,cash,2100,2015-11-24,2015-12-24
9122,cash,800,2015-06-16,2015-07-16
9123,cash,2000,2017-11-28,2017-12-28
9124,cash,1800,2017-08-03,2017-09-02
9125,cash,2400,2018-01-13,2018-02-12
9126,cash,2500,2018-09-30,2018-10-30
9127,cash,1700,2018-08-10,2018-09-09
9128,cash,1100,2019-12-11,2020-01-10
9129,cash,1000,2019-11-07,2019-12-07
9130,cash,600,2016-01-23,2016-02-22
9131,cash,1300,2013-05-13,2013-06-12
9132,cash,600,2019-11-05,2019-12-05
9133,cash,1100,2015-04-20,2015-05-20
9134,cash,2100,2019-07-27,2019-08-26
9135,cash,1800,2019-01-28,2019-02-27
9136,cash,1100,2017-09-13,2017-10-13
9137,cash,1100,2013-01-31,2013-03-02
9138,cash,800,2019-09-27,2019-10-27
9139,cash,1600,2019-09-02,2019-10-02
9140,cash,1300,2019-01-03,2019-02-02
9141,cash,800,2016-03-22,2016-04-21
9142,cash,900,2018-06-02,2018-07-02
9143,cash,1500,2017-10-14,2017-11-13
9144,cash,1100,2019-04-27,2019-05-27
9145,cash,700,2018-12-24,2019-01-23
9146,cash,300,2014-05-13,2014-06-12
9147,cash,1700,2018-07-27,2018-08-26
9148,cash,2400,2016-09-14,2016-10-14
9149,cash,2000,2016-03-29,2016-04-28
9150,cash,800,2019-12-18,2020-01-17
9151,cash,2000,2019-03-03,2019-04-02
9152,cash,2000,2017-07-18,2017-08-17
9153,cash,500,2016-12-29,2017-01-28
9154,cash,2500,2014-05-16,2014-06-15
9155,cash,1600,2019-05-01,2019-05-31
9156,cash,900,2018-05-18,2018-06-17
9157,cash,1700,2017-06-19,2017-07-19
9158,cash,800,2014-10-30,2014-11-29
9159,cash,2500,2018-01-11,2018-02-10
9160,cash,800,2013-04-07,2013-05-07
9161,cash,1400,2011-03-10,2011-04-09
9162,cash,2500,2016-12-25,2017-01-24
9163,cash,1200,2017-10-08,2017-11-07
9164,cash,1300,2012-06-11,2012-07-11
9165,cash,1800,2016-09-17,2016-10-17
9166,cash,1100,2015-10-25,2015-11-24
9167,cash,600,2015-12-06,2016-01-05
9168,cash,1900,2014-07-30,2014-08-29
9169,cash,500,2013-05-19,2013-06-18
9170,cash,400,2019-09-16,2019-10-16
9171,cash,400,2019-06-28,2019-07-28
9172,cash,1900,2019-01-28,2019-02-27
9173,cash,2500,2018-07-06,2018-08-05
9174,cash,2500,2019-06-03,2019-07-03
9175,cash,1200,2018-08-03,2018-09-02
9176,cash,1100,2016-06-20,2016-07-20
9177,cash,2200,2017-04-22,2017-05-22
9178,cash,800,2018-11-12,2018-12-12
9179,cash,800,2019-04-16,2019-05-16
9180,cash,1800,2018-06-09,2018-07-09
9181,cash,1400,2016-03-18,2016-04-17
9182,cash,2300,2016-06-30,2016-07-30
9183,cash,1700,2019-03-26,2019-04-25
9184,cash,2200,2017-10-26,2017-11-25
9185,cash,2300,2016-09-19,2016-10-19
9186,cash,2200,2019-05-13,2019-06-12
9187,cash,300,2018-08-14,2018-09-13
9188,cash,2400,2016-10-02,2016-11-01
9189,cash,1000,2013-05-22,2013-06-21
9190,cash,900,2019-01-01,2019-01-31
9191,cash,900,2011-05-20,2011-06-19
9192,cash,2400,2019-02-23,2019-03-25
9193,cash,1700,2017-01-31,2017-03-02
9194,cash,1000,2015-12-02,2016-01-01
9195,cash,1900,2017-08-31,2017-09-30
9196,cash,1100,2019-11-02,2019-12-02
9197,cash,1100,2018-06-24,2018-07-24
9198,cash,2100,2015-09-02,2015-10-02
9199,cash,800,2013-09-30,2013-10-30
9200,cash,700,2019-11-30,2019-12-30
9201,cash,700,2019-03-06,2019-04-05
9202,cash,500,2019-03-03,2019-04-02
9203,cash,2100,2019-03-26,2019-04-25
9204,cash,600,2013-08-18,2013-09-17
9205,cash,2500,2019-07-24,2019-08-23
9206,cash,2200,2019-10-12,2019-11-11
9207,cash,400,2016-04-01,2016-05-01
9208,cash,400,2013-02-14,2013-03-16
9209,cash,2500,2017-07-30,2017-08-29
9210,cash,1700,2018-02-18,2018-03-20
9211,cash,1700,2018-05-06,2018-06-05
9212,cash,700,2016-10-21,2016-11-20
9213,cash,1800,2018-04-15,2018-05-15
9214,cash,2200,2014-11-19,2014-12-19
9215,cash,2500,2017-08-17,2017-09-16
9216,cash,1000,2017-11-19,2017-12-19
9217,cash,1800,2018-01-04,2018-02-03
9218,cash,1800,2014-07-11,2014-08-10
9219,cash,2000,2019-08-01,2019-08-31
9220,cash,900,2019-12-08,2020-01-07
9221,cash,1000,2019-04-08,2019-05-08
9222,cash,900,2018-07-16,2018-08-15
9223,cash,2000,2015-01-30,2015-03-01
9224,cash,2300,2017-03-23,2017-04-22
9225,cash,900,2019-01-01,2019-01-31
9226,cash,1300,2018-05-14,2018-06-13
9227,cash,1600,2015-11-04,2015-12-04
9228,cash,1200,2019-08-16,2019-09-15
9229,cash,300,2015-12-05,2016-01-04
9230,cash,2300,2019-10-28,2019-11-27
9231,cash,2000,2015-04-19,2015-05-19
9232,cash,1900,2019-07-25,2019-08-24
9233,cash,2100,2016-01-13,2016-02-12
9234,cash,2200,2016-10-09,2016-11-08
9235,cash,1800,2017-08-30,2017-09-29
9236,cash,400,2016-05-29,2016-06-28
9237,cash,400,2018-04-05,2018-05-05
9238,cash,1500,2016-07-29,2016-08-28
9239,cash,1200,2018-08-04,2018-09-03
9240,cash,600,2012-01-10,2012-02-09
9241,cash,1600,2017-06-08,2017-07-08
9242,cash,300,2019-08-24,2019-09-23
9243,cash,900,2014-08-02,2014-09-01
9244,cash,2100,2015-12-04,2016-01-03
9245,cash,500,2018-11-06,2018-12-06
9246,cash,1900,2019-09-19,2019-10-19
9247,cash,600,2018-10-11,2018-11-10
9248,cash,600,2018-11-19,2018-12-19
9249,cash,2000,2017-08-07,2017-09-06
9250,cash,2400,2019-03-10,2019-04-09
9251,cash,1100,2018-12-07,2019-01-06
9252,cash,1200,2019-08-04,2019-09-03
9253,cash,900,2016-12-08,2017-01-07
9254,cash,2300,2019-10-16,2019-11-15
9255,cash,1000,2019-11-20,2019-12-20
9256,cash,400,2014-06-13,2014-07-13
9257,cash,1300,2019-07-13,2019-08-12
9258,cash,1000,2018-12-30,2019-01-29
9259,cash,1700,2015-10-15,2015-11-14
9260,cash,2500,2018-01-31,2018-03-02
9261,cash,1200,2012-04-06,2012-05-06
9262,cash,900,2018-08-16,2018-09-15
9263,cash,1200,2016-08-29,2016-09-28
9264,cash,1900,2014-09-15,2014-10-15
9265,cash,2000,2018-10-23,2018-11-22
9266,cash,2300,2017-03-09,2017-04-08
9267,cash,2300,2017-01-13,2017-02-12
9268,cash,400,2014-07-19,2014-08-18
9269,cash,1000,2018-05-25,2018-06-24
9270,cash,1600,2018-04-09,2018-05-09
9271,cash,2400,2014-06-10,2014-07-10
9272,cash,400,2013-11-11,2013-12-11
9273,cash,1600,2015-02-23,2015-03-25
9274,cash,1600,2014-03-08,2014-04-07
9275,cash,2300,2013-07-10,2013-08-09
9276,cash,300,2017-02-08,2017-03-10
9277,cash,2300,2018-07-16,2018-08-15
9278,cash,1200,2019-04-23,2019-05-23
9279,cash,1200,2015-05-04,2015-06-03
9280,cash,900,2019-05-25,2019-06-24
9281,cash,1500,2017-03-15,2017-04-14
9282,cash,1400,2015-03-29,2015-04-28
9283,cash,300,2013-03-14,2013-04-13
9284,cash,1000,2017-05-18,2017-06-17
9285,cash,1200,2016-01-18,2016-02-17
9286,cash,500,2019-11-15,2019-12-15
9287,cash,2400,2019-08-27,2019-09-26
9288,cash,2300,2015-05-02,2015-06-01
9289,cash,1800,2013-09-04,2013-10-04
9290,cash,700,2016-02-28,2016-03-29
9291,cash,1700,2014-11-04,2014-12-04
9292,cash,2400,2018-02-23,2018-03-25
9293,cash,1300,2019-03-06,2019-04-05
9294,cash,1800,2019-04-01,2019-05-01
9295,cash,600,2018-10-02,2018-11-01
9296,cash,1700,2016-11-10,2016-12-10
9297,cash,600,2019-03-18,2019-04-17
9298,cash,1000,2018-07-10,2018-08-09
9299,cash,700,2012-06-30,2012-07-30
9300,cash,400,2016-05-18,2016-06-17
9301,cash,700,2019-04-22,2019-05-22
9302,cash,700,2016-10-20,2016-11-19
9303,cash,1100,2018-07-25,2018-08-24
9304,cash,1900,2017-11-18,2017-12-18
9305,cash,2500,2019-09-20,2019-10-20
9306,cash,1900,2019-05-19,2019-06-18
9307,cash,1800,2015-09-20,2015-10-20
9308,cash,2100,2017-05-14,2017-06-13
9309,cash,700,2017-06-20,2017-07-20
9310,cash,900,2013-04-13,2013-05-13
9311,cash,800,2016-12-15,2017-01-14
9312,cash,1700,2018-06-05,2018-07-05
9313,cash,1400,2016-11-30,2016-12-30
9314,cash,2500,2015-07-02,2015-08-01
9315,cash,1100,2019-11-28,2019-12-28
9316,cash,1200,2019-03-23,2019-04-22
9317,cash,2400,2019-12-29,2020-01-28
9318,cash,1800,2017-05-05,2017-06-04
9319,cash,1700,2016-11-07,2016-12-07
9320,cash,1600,2011-09-11,2011-10-11
9321,cash,2400,2015-08-06,2015-09-05
9322,cash,1100,2019-03-10,2019-04-09
9323,cash,1100,2016-05-07,2016-06-06
9324,cash,800,2012-12-07,2013-01-06
9325,cash,1600,2011-09-23,2011-10-23
9326,cash,1300,2018-09-08,2018-10-08
9327,cash,2200,2015-07-29,2015-08-28
9328,cash,1900,2015-12-25,2016-01-24
9329,cash,2500,2019-04-15,2019-05-15
9330,cash,1500,2019-07-08,2019-08-07
9331,cash,1800,2019-09-24,2019-10-24
9332,cash,1300,2014-12-10,2015-01-09
9333,cash,2200,2017-12-03,2018-01-02
9334,cash,2400,2016-07-07,2016-08-06
9335,cash,1300,2018-08-21,2018-09-20
9336,cash,1500,2016-09-27,2016-10-27
9337,cash,1700,2015-10-03,2015-11-02
9338,cash,900,2011-02-04,2011-03-06
9339,cash,1200,2018-10-17,2018-11-16
9340,cash,1300,2019-06-02,2019-07-02
9341,cash,300,2014-12-28,2015-01-27
9342,cash,1800,2018-04-24,2018-05-24
9343,cash,1000,2014-12-27,2015-01-26
9344,cash,2300,2019-10-02,2019-11-01
9345,cash,1500,2017-08-23,2017-09-22
9346,cash,1500,2018-01-17,2018-02-16
9347,cash,900,2019-07-25,2019-08-24
9348,cash,1000,2019-07-27,2019-08-26
9349,cash,2400,2015-11-08,2015-12-08
9350,cash,2000,2017-05-26,2017-06-25
9351,cash,2200,2018-07-01,2018-07-31
9352,cash,2300,2019-04-29,2019-05-29
9353,cash,1900,2017-12-07,2018-01-06
9354,cash,1600,2014-04-09,2014-05-09
9355,cash,1800,2016-04-29,2016-05-29
9356,cash,1200,2018-06-26,2018-07-26
9357,cash,600,2019-12-02,2020-01-01
9358,cash,1100,2017-11-24,2017-12-24
9359,cash,400,2015-10-14,2015-11-13
9360,cash,500,2014-05-30,2014-06-29
9361,cash,300,2019-03-20,2019-04-19
9362,cash,1500,2019-12-30,2020-01-29
9363,cash,1500,2019-03-27,2019-04-26
9364,cash,1400,2019-07-07,2019-08-06
9365,cash,1600,2011-12-21,2012-01-20
9366,cash,1600,2019-12-30,2020-01-29
9367,cash,400,2019-12-30,2020-01-29
9368,cash,1400,2019-10-05,2019-11-04
9369,cash,1100,2017-08-24,2017-09-23
9370,cash,2400,2019-01-05,2019-02-04
9371,cash,2100,2019-10-08,2019-11-07
9372,cash,1500,2014-09-22,2014-10-22
9373,cash,1500,2013-10-09,2013-11-08
9374,cash,1800,2019-09-22,2019-10-22
9375,cash,1900,2017-12-04,2018-01-03
9376,cash,700,2019-02-13,2019-03-15
9377,cash,1300,2018-12-10,2019-01-09
9378,cash,700,2019-08-21,2019-09-20
9379,cash,1700,2016-12-01,2016-12-31
9380,cash,1400,2013-10-20,2013-11-19
9381,cash,2200,2017-07-31,2017-08-30
9382,cash,1500,2015-12-05,2016-01-04
9383,cash,2300,2017-02-06,2017-03-08
9384,cash,2200,2014-09-02,2014-10-02
9385,cash,2000,2017-12-09,2018-01-08
9386,cash,700,2016-10-10,2016-11-09
9387,cash,1600,2019-04-18,2019-05-18
9388,cash,2200,2018-07-23,2018-08-22
9389,cash,1400,2013-07-09,2013-08-08
9390,cash,600,2012-03-10,2012-04-09
9391,cash,2000,2019-04-18,2019-05-18
9392,cash,1800,2019-03-21,2019-04-20
9393,cash,600,2017-04-16,2017-05-16
9394,cash,2200,2019-07-24,2019-08-23
9395,cash,1200,2015-11-30,2015-12-30
9396,cash,2100,2017-12-10,2018-01-09
9397,cash,800,2019-12-02,2020-01-01
9398,cash,1100,2016-04-12,2016-05-12
9399,cash,1300,2019-03-26,2019-04-25
9400,cash,800,2016-10-16,2016-11-15
9401,cash,1800,2019-05-06,2019-06-05
9402,cash,500,2018-11-11,2018-12-11
9403,cash,1900,2018-09-30,2018-10-30
9404,cash,1900,2019-08-09,2019-09-08
9405,cash,400,2019-04-10,2019-05-10
9406,cash,500,2019-09-08,2019-10-08
9407,cash,2100,2012-05-07,2012-06-06
9408,cash,1500,2016-04-18,2016-05-18
9409,cash,400,2018-08-25,2018-09-24
9410,cash,800,2018-08-24,2018-09-23
9411,cash,600,2016-01-26,2016-02-25
9412,cash,1100,2014-08-23,2014-09-22
9413,cash,2500,2018-03-30,2018-04-29
9414,cash,2300,2019-04-17,2019-05-17
9415,cash,1800,2019-11-22,2019-12-22
9416,cash,300,2014-07-01,2014-07-31
9417,cash,1000,2015-10-10,2015-11-09
9418,cash,1700,2012-01-02,2012-02-01
9419,cash,300,2017-11-20,2017-12-20
9420,cash,1300,2019-12-08,2020-01-07
9421,cash,1300,2019-02-05,2019-03-07
9422,cash,1700,2017-01-30,2017-03-01
9423,cash,2200,2012-03-07,2012-04-06
9424,cash,1000,2018-05-09,2018-06-08
9425,cash,2200,2018-06-29,2018-07-29
9426,cash,700,2016-10-26,2016-11-25
9427,cash,2500,2017-05-10,2017-06-09
9428,cash,1300,2015-09-22,2015-10-22
9429,cash,1000,2019-06-09,2019-07-09
9430,cash,1600,2017-02-27,2017-03-29
9431,cash,1600,2019-06-28,2019-07-28
9432,cash,600,2019-12-18,2020-01-17
9433,cash,1300,2019-11-14,2019-12-14
9434,cash,1200,2018-06-14,2018-07-14
9435,cash,400,2019-01-22,2019-02-21
9436,cash,1000,2012-08-02,2012-09-01
9437,cash,1300,2019-08-26,2019-09-25
9438,cash,2000,2015-07-30,2015-08-29
9439,cash,2500,2019-11-09,2019-12-09
9440,cash,2400,2019-12-14,2020-01-13
9441,cash,2400,2019-04-24,2019-05-24
9442,cash,2200,2018-08-27,2018-09-26
9443,cash,500,2016-10-20,2016-11-19
9444,cash,600,2019-12-01,2019-12-31
9445,cash,400,2019-03-16,2019-04-15
9446,cash,2500,2016-04-21,2016-05-21
9447,cash,900,2018-11-24,2018-12-24
9448,cash,1700,2019-07-10,2019-08-09
9449,cash,400,2016-02-16,2016-03-17
9450,cash,2400,2019-07-24,2019-08-23
9451,cash,1100,2012-07-09,2012-08-08
9452,cash,800,2019-07-28,2019-08-27
9453,cash,2300,2014-09-11,2014-10-11
9454,cash,2400,2018-03-10,2018-04-09
9455,cash,500,2019-07-20,2019-08-19
9456,cash,1300,2019-08-06,2019-09-05
9457,cash,400,2019-12-07,2020-01-06
9458,cash,1300,2018-11-11,2018-12-11
9459,cash,800,2017-03-11,2017-04-10
9460,cash,900,2019-01-03,2019-02-02
9461,cash,900,2019-04-04,2019-05-04
9462,cash,1400,2018-05-02,2018-06-01
9463,cash,2500,2019-12-22,2020-01-21
9464,cash,1000,2019-12-19,2020-01-18
9465,cash,500,2016-06-11,2016-07-11
9466,cash,2500,2016-12-16,2017-01-15
9467,cash,1800,2019-06-21,2019-07-21
9468,cash,2100,2018-10-06,2018-11-05
9469,cash,1700,2017-07-29,2017-08-28
9470,cash,2500,2016-11-10,2016-12-10
9471,cash,2100,2018-03-15,2018-04-14
9472,cash,1600,2019-02-08,2019-03-10
9473,cash,2300,2016-04-09,2016-05-09
9474,cash,500,2019-12-06,2020-01-05
9475,cash,1400,2018-12-18,2019-01-17
9476,cash,2500,2019-07-17,2019-08-16
9477,cash,700,2016-07-31,2016-08-30
9478,cash,1000,2018-09-01,2018-10-01
9479,cash,900,2019-06-29,2019-07-29
9480,cash,2100,2019-05-03,2019-06-02
9481,cash,1200,2018-06-21,2018-07-21
9482,cash,2200,2015-06-17,2015-07-17
9483,cash,2200,2018-12-15,2019-01-14
9484,cash,700,2017-09-29,2017-10-29
9485,cash,900,2018-12-25,2019-01-24
9486,cash,500,2019-02-26,2019-03-28
9487,cash,1100,2019-06-15,2019-07-15
9488,cash,2200,2018-10-24,2018-11-23
9489,cash,700,2016-09-29,2016-10-29
9490,cash,2500,2019-11-27,2019-12-27
9491,cash,1700,2019-08-22,2019-09-21
9492,cash,1400,2016-10-21,2016-11-20
9493,cash,1100,2016-04-01,2016-05-01
9494,cash,500,2019-12-12,2020-01-11
9495,cash,2400,2016-12-26,2017-01-25
9496,cash,2500,2019-06-22,2019-07-22
9497,cash,700,2019-01-04,2019-02-03
9498,cash,600,2019-12-31,2020-01-30
9499,cash,1000,2017-05-12,2017-06-11
9500,cash,2500,2019-05-19,2019-06-18
9501,cash,1600,2019-02-22,2019-03-24
9502,cash,700,2013-09-13,2013-10-13
9503,cash,2500,2019-01-20,2019-02-19
9504,cash,700,2019-04-12,2019-05-12
9505,cash,800,2019-09-13,2019-10-13
9506,cash,2300,2011-03-31,2011-04-30
9507,cash,1700,2018-10-20,2018-11-19
9508,cash,2200,2019-04-11,2019-05-11
9509,cash,1400,2019-10-23,2019-11-22
9510,cash,900,2018-08-24,2018-09-23
9511,cash,2200,2017-11-14,2017-12-14
9512,cash,900,2016-02-04,2016-03-05
9513,cash,1400,2018-06-24,2018-07-24
9514,cash,2000,2017-01-07,2017-02-06
9515,cash,2200,2019-01-23,2019-02-22
9516,cash,2400,2018-12-05,2019-01-04
9517,cash,2500,2017-11-26,2017-12-26
9518,cash,800,2018-12-22,2019-01-21
9519,cash,1600,2017-06-10,2017-07-10
9520,cash,1200,2015-02-27,2015-03-29
9521,cash,1000,2019-11-05,2019-12-05
9522,cash,700,2017-08-21,2017-09-20
9523,cash,600,2017-10-24,2017-11-23
9524,cash,500,2019-09-06,2019-10-06
9525,cash,900,2016-08-07,2016-09-06
9526,cash,1000,2015-02-24,2015-03-26
9527,cash,1100,2019-09-29,2019-10-29
9528,cash,400,2018-11-24,2018-12-24
9529,cash,400,2016-07-16,2016-08-15
9530,cash,500,2017-08-03,2017-09-02
9531,cash,2400,2019-08-12,2019-09-11
9532,cash,900,2013-02-04,2013-03-06
9533,cash,2500,2017-01-04,2017-02-03
9534,cash,1300,2017-02-22,2017-03-24
9535,cash,500,2018-09-28,2018-10-28
9536,cash,1300,2015-09-28,2015-10-28
9537,cash,300,2014-12-03,2015-01-02
9538,cash,1700,2017-11-07,2017-12-07
9539,cash,2300,2019-07-27,2019-08-26
9540,cash,400,2015-05-23,2015-06-22
9541,cash,1300,2016-06-08,2016-07-08
9542,cash,700,2017-05-25,2017-06-24
9543,cash,2100,2012-05-23,2012-06-22
9544,cash,600,2016-04-15,2016-05-15
9545,cash,900,2018-12-20,2019-01-19
9546,cash,2400,2015-06-02,2015-07-02
9547,cash,1300,2014-05-25,2014-06-24
9548,cash,1400,2014-07-11,2014-08-10
9549,cash,900,2019-12-12,2020-01-11
9550,cash,1900,2017-06-06,2017-07-06
9551,cash,900,2013-05-15,2013-06-14
9552,cash,2200,2019-03-09,2019-04-08
9553,cash,2100,2019-12-06,2020-01-05
9554,cash,1700,2017-05-15,2017-06-14
9555,cash,2000,2015-12-28,2016-01-27
9556,cash,600,2012-02-11,2012-03-12
9557,cash,2100,2013-06-14,2013-07-14
9558,cash,1800,2016-06-21,2016-07-21
9559,cash,2000,2019-10-03,2019-11-02
9560,cash,2300,2019-11-16,2019-12-16
9561,cash,400,2015-09-08,2015-10-08
9562,cash,2100,2019-05-15,2019-06-14
9563,cash,700,2019-10-10,2019-11-09
9564,cash,2500,2015-05-22,2015-06-21
9565,cash,1900,2017-12-03,2018-01-02
9566,cash,1500,2017-11-30,2017-12-30
9567,cash,2200,2019-05-02,2019-06-01
9568,cash,2400,2012-12-05,2013-01-04
9569,cash,1700,2019-10-06,2019-11-05
9570,cash,400,2019-03-24,2019-04-23
9571,cash,1400,2018-05-30,2018-06-29
9572,cash,1200,2018-09-30,2018-10-30
9573,cash,1100,2018-11-03,2018-12-03
9574,cash,1100,2016-11-11,2016-12-11
9575,cash,1600,2018-02-27,2018-03-29
9576,cash,2300,2015-11-27,2015-12-27
9577,cash,1500,2017-03-29,2017-04-28
9578,cash,800,2019-12-24,2020-01-23
9579,cash,2500,2017-11-22,2017-12-22
9580,cash,2100,2015-09-27,2015-10-27
9581,cash,400,2019-06-25,2019-07-25
9582,cash,500,2016-12-07,2017-01-06
9583,cash,2100,2015-11-16,2015-12-16
9584,cash,2300,2018-11-08,2018-12-08
9585,cash,400,2018-06-02,2018-07-02
9586,cash,1100,2014-02-22,2014-03-24
9587,cash,2000,2019-09-06,2019-10-06
9588,cash,1000,2019-01-19,2019-02-18
9589,cash,500,2017-03-28,2017-04-27
9590,cash,1900,2016-08-17,2016-09-16
9591,cash,1200,2016-06-28,2016-07-28
9592,cash,700,2015-12-31,2016-01-30
9593,cash,1900,2019-08-08,2019-09-07
9594,cash,800,2016-05-01,2016-05-31
9595,cash,2500,2019-08-28,2019-09-27
9596,cash,1000,2013-12-19,2014-01-18
9597,cash,1900,2018-05-12,2018-06-11
9598,cash,300,2015-10-19,2015-11-18
9599,cash,1700,2016-05-02,2016-06-01
9600,cash,400,2014-09-16,2014-10-16
9601,cash,2500,2015-12-22,2016-01-21
9602,cash,1300,2015-10-21,2015-11-20
9603,cash,2200,2013-09-29,2013-10-29
9604,cash,1500,2019-11-03,2019-12-03
9605,cash,700,2017-05-14,2017-06-13
9606,cash,1300,2016-12-14,2017-01-13
9607,cash,700,2017-09-08,2017-10-08
9608,cash,1800,2019-11-30,2019-12-30
9609,cash,2100,2019-09-18,2019-10-18
9610,cash,2400,2018-08-03,2018-09-02
9611,cash,1300,2019-10-20,2019-11-19
9612,cash,400,2017-12-23,2018-01-22
9613,cash,600,2019-01-09,2019-02-08
9614,cash,1000,2012-10-27,2012-11-26
9615,cash,500,2015-06-20,2015-07-20
9616,cash,1900,2016-03-08,2016-04-07
9617,cash,2300,2019-01-01,2019-01-31
9618,cash,2500,2018-06-22,2018-07-22
9619,cash,2500,2019-04-24,2019-05-24
9620,cash,900,2015-12-19,2016-01-18
9621,cash,2300,2019-08-01,2019-08-31
9622,cash,1000,2019-08-20,2019-09-19
9623,cash,2400,2013-03-01,2013-03-31
9624,cash,500,2018-09-20,2018-10-20
9625,cash,2100,2019-11-04,2019-12-04
9626,cash,2000,2016-04-19,2016-05-19
9627,cash,1700,2019-01-10,2019-02-09
9628,cash,2400,2015-01-13,2015-02-12
9629,cash,900,2013-02-09,2013-03-11
9630,cash,1900,2018-07-05,2018-08-04
9631,cash,900,2019-04-24,2019-05-24
9632,cash,1000,2013-06-04,2013-07-04
9633,cash,1200,2019-12-12,2020-01-11
9634,cash,2500,2014-11-21,2014-12-21
9635,cash,900,2012-04-08,2012-05-08
9636,cash,400,2012-09-09,2012-10-09
9637,cash,2300,2019-11-13,2019-12-13
9638,cash,1400,2019-11-15,2019-12-15
9639,cash,400,2017-03-24,2017-04-23
9640,cash,500,2018-04-23,2018-05-23
9641,cash,1900,2016-09-10,2016-10-10
9642,cash,1300,2013-01-11,2013-02-10
9643,cash,900,2019-02-24,2019-03-26
9644,cash,1000,2013-05-21,2013-06-20
9645,cash,1400,2019-10-13,2019-11-12
9646,cash,2100,2018-05-05,2018-06-04
9647,cash,400,2018-06-08,2018-07-08
9648,cash,2100,2019-09-19,2019-10-19
9649,cash,1400,2014-07-27,2014-08-26
9650,cash,2000,2019-07-03,2019-08-02
9651,cash,2500,2018-07-20,2018-08-19
9652,cash,2000,2019-03-03,2019-04-02
9653,cash,1900,2019-12-01,2019-12-31
9654,cash,400,2019-09-08,2019-10-08
9655,cash,1500,2017-06-02,2017-07-02
9656,cash,1800,2015-10-28,2015-11-27
9657,cash,1300,2019-03-30,2019-04-29
9658,cash,2500,2019-08-25,2019-09-24
9659,cash,300,2019-12-23,2020-01-22
9660,cash,2500,2018-05-09,2018-06-08
9661,cash,900,2018-01-12,2018-02-11
9662,cash,1000,2017-09-25,2017-10-25
9663,cash,1600,2014-05-22,2014-06-21
9664,cash,800,2016-12-26,2017-01-25
